,population,median_income,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,median_house_value
316,512.0,5.1406,0.0,1.0,0.0,0.0,0.0,84600.0
317,3126.0,6.4994,0.0,1.0,0.0,0.0,0.0,81800.0
321,1181.0,6.0604,0.0,1.0,0.0,0.0,0.0,87100.0
323,315.0,5.0677,0.0,1.0,0.0,0.0,0.0,79700.0
325,1895.0,6.8132,0.0,1.0,0.0,0.0,0.0,84700.0
326,583.0,5.7519,0.0,1.0,0.0,0.0,0.0,80000.0
327,51.0,4.3472,0.0,1.0,0.0,0.0,0.0,76400.0
328,1952.0,7.3588,0.0,1.0,0.0,0.0,0.0,79700.0
329,729.0,6.1023,0.0,1.0,0.0,0.0,0.0,82400.0
330,254.0,9.1531,0.0,1.0,0.0,0.0,0.0,97700.0
331,802.0,4.9375,0.0,1.0,0.0,0.0,0.0,97200.0
332,1157.0,3.3618,0.0,1.0,0.0,0.0,0.0,101600.0
333,1705.0,5.7068,0.0,1.0,0.0,0.0,0.0,86500.0
334,1189.0,4.2361,0.0,1.0,0.0,0.0,0.0,90500.0
335,1392.0,3.0222,0.0,1.0,0.0,0.0,0.0,107600.0
336,629.0,4.6806,0.0,1.0,0.0,0.0,0.0,84200.0
337,1024.0,5.2649,0.0,1.0,0.0,0.0,0.0,88900.0
338,900.0,3.8523,0.0,1.0,0.0,0.0,0.0,80700.0
339,573.0,2.2417,0.0,1.0,0.0,0.0,0.0,87100.0
340,1091.0,3.0,0.0,1.0,0.0,0.0,0.0,82000.0
341,618.0,2.3549,0.0,1.0,0.0,0.0,0.0,82800.0
342,369.0,3.125,0.0,1.0,0.0,0.0,0.0,84600.0
343,657.0,2.5476,0.0,1.0,0.0,0.0,0.0,82100.0
344,529.0,3.3393,0.0,1.0,0.0,0.0,0.0,89300.0
345,1793.0,3.5508,0.0,1.0,0.0,0.0,0.0,98300.0
346,2237.0,3.0465,0.0,1.0,0.0,0.0,0.0,92300.0
347,985.0,3.175,0.0,1.0,0.0,0.0,0.0,88800.0
348,1252.0,2.7236,0.0,1.0,0.0,0.0,0.0,90000.0
349,4644.0,3.1142,0.0,1.0,0.0,0.0,0.0,95500.0
350,2446.0,1.9362,0.0,1.0,0.0,0.0,0.0,91700.0
351,4591.0,3.07,0.0,1.0,0.0,0.0,0.0,100400.0
352,856.0,3.5046,0.0,1.0,0.0,0.0,0.0,94800.0
353,623.0,2.2833,0.0,1.0,0.0,0.0,0.0,164300.0
354,2469.0,0.9393,0.0,1.0,0.0,0.0,0.0,155500.0
355,1181.0,2.2621,0.0,1.0,0.0,0.0,0.0,196900.0
356,3316.0,3.0253,0.0,1.0,0.0,0.0,0.0,279100.0
357,2887.0,3.0625,0.0,1.0,0.0,0.0,0.0,252800.0
358,379.0,1.6797,0.0,1.0,0.0,0.0,0.0,275400.0
359,802.0,0.9566,0.0,1.0,0.0,0.0,0.0,250000.0
360,5022.0,1.6911,0.0,1.0,0.0,0.0,0.0,329800.0
361,1160.0,1.7426,0.0,1.0,0.0,0.0,0.0,195500.0
362,2456.0,4.5032,0.0,1.0,0.0,0.0,0.0,255900.0
363,275.0,3.5375,0.0,1.0,0.0,0.0,0.0,311100.0
364,745.0,3.0625,0.0,1.0,0.0,0.0,0.0,330000.0
365,47.0,2.4028,0.0,1.0,0.0,0.0,0.0,248900.0
366,1904.0,2.2419,0.0,1.0,0.0,0.0,0.0,142900.0
367,875.0,2.3507,0.0,1.0,0.0,0.0,0.0,126300.0
368,1151.0,2.567,0.0,1.0,0.0,0.0,0.0,135800.0
369,385.0,2.1838,0.0,1.0,0.0,0.0,0.0,130600.0
370,770.0,2.6823,0.0,1.0,0.0,0.0,0.0,107900.0
371,664.0,2.3068,0.0,1.0,0.0,0.0,0.0,111100.0
