,population,median_income,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,median_house_value
1839,1259.0,3.7557,0.0,0.0,0.0,0.0,1.0,109400.0
1840,1298.0,1.9797,0.0,0.0,0.0,0.0,1.0,85800.0
1841,1343.0,2.4805,0.0,0.0,0.0,0.0,1.0,73200.0
1842,1947.0,2.5795,0.0,0.0,0.0,0.0,1.0,68400.0
1843,1645.0,1.6654,0.0,0.0,0.0,0.0,1.0,74600.0
1844,1530.0,1.7038,0.0,0.0,0.0,0.0,1.0,78300.0
1845,1993.0,2.0074,0.0,0.0,0.0,0.0,1.0,66900.0
1846,1282.0,2.4605,0.0,0.0,0.0,0.0,1.0,105900.0
1847,1532.0,2.1829,0.0,0.0,0.0,0.0,1.0,69500.0
1848,1208.0,2.275,0.0,0.0,0.0,0.0,1.0,122400.0
1849,841.0,2.1336,0.0,0.0,0.0,0.0,1.0,75000.0
1850,1244.0,3.0313,0.0,0.0,0.0,0.0,1.0,103600.0
1851,3546.0,2.2868,0.0,0.0,0.0,0.0,1.0,103100.0
1854,1382.0,2.0202,0.0,0.0,0.0,0.0,1.0,71100.0
2519,392.0,0.957,0.0,0.0,0.0,0.0,1.0,60000.0
2520,1150.0,1.7308,0.0,0.0,0.0,0.0,1.0,80500.0
2521,591.0,1.7778,0.0,0.0,0.0,0.0,1.0,76900.0
2522,891.0,1.585,0.0,0.0,0.0,0.0,1.0,75500.0
2523,758.0,1.8529,0.0,0.0,0.0,0.0,1.0,62500.0
2524,975.0,2.2566,0.0,0.0,0.0,0.0,1.0,92700.0
2525,837.0,2.5417,0.0,0.0,0.0,0.0,1.0,85400.0
2526,731.0,1.6369,0.0,0.0,0.0,0.0,1.0,68300.0
2527,640.0,1.8242,0.0,0.0,0.0,0.0,1.0,70000.0
2528,883.0,1.745,0.0,0.0,0.0,0.0,1.0,70500.0
2529,788.0,1.4668,0.0,0.0,0.0,0.0,1.0,64600.0
2530,1169.0,1.9688,0.0,0.0,0.0,0.0,1.0,70500.0
2531,932.0,2.9038,0.0,0.0,0.0,0.0,1.0,82000.0
2532,1053.0,2.8529,0.0,0.0,0.0,0.0,1.0,85600.0
2533,990.0,2.2227,0.0,0.0,0.0,0.0,1.0,81300.0
2534,867.0,2.5536,0.0,0.0,0.0,0.0,1.0,70200.0
2535,656.0,2.5096,0.0,0.0,0.0,0.0,1.0,72200.0
2536,950.0,2.1607,0.0,0.0,0.0,0.0,1.0,67000.0
2537,951.0,4.8516,0.0,0.0,0.0,0.0,1.0,116100.0
2538,992.0,2.8056,0.0,0.0,0.0,0.0,1.0,82800.0
2539,1367.0,2.442,0.0,0.0,0.0,0.0,1.0,69000.0
2540,235.0,1.75,0.0,0.0,0.0,0.0,1.0,67500.0
2541,872.0,2.5,0.0,0.0,0.0,0.0,1.0,72600.0
2542,765.0,1.755,0.0,0.0,0.0,0.0,1.0,74100.0
2543,908.0,1.6111,0.0,0.0,0.0,0.0,1.0,74700.0
2544,952.0,1.1386,0.0,0.0,0.0,0.0,1.0,74100.0
2545,873.0,2.4896,0.0,0.0,0.0,0.0,1.0,81000.0
2546,911.0,3.1711,0.0,0.0,0.0,0.0,1.0,104200.0
2547,791.0,3.8,0.0,0.0,0.0,0.0,1.0,81800.0
2548,1206.0,2.1135,0.0,0.0,0.0,0.0,1.0,90600.0
